g_yr,g_cy,Geo_FIPS,g_id,I,g_st,t_h,t_h_as,t_h_bl,t_h_hi,t_h_mr,t_h_n_hi,t_h_na,t_h_nf,t_h_nh,t_h_nw,t_h_or,t_h_or_fm,t_h_or_nf,t_h_wa,t_h_wh,t_h_wh_fm,t_h_wh_nf,t_p,t_p_as,t_p_bl,t_p_hi,t_p_mr,t_p_na,t_p_nh,t_p_or,t_p_wh,t_u,t_u_oc,t_u_oc_oo,t_u_oc_ro,t_u_vc
2000,7,34007608303,34,59341.302881562304,34,1313.12066618075,26.7501681047138,98.4129800440739,34.676402142835805,10.8983897836814,1278.44426403791,2.9723090244952703,463.33978376023697,0.330384290723846,1278.44426403791,,,,1143.0428049316804,,,,3201.288,76.94957,214.3331,105.0212,37.6504,5.2841559999999985,1.651385,39.6304,2825.789,1347.79875439188,1313.12066618075,948.204362071695,364.916304109053,34.6780882111309
2000,7,34007608304,34,59341.39313455269,34,2662.9724543485,54.2506963788301,199.588981739399,70.3249767873723,22.1021355617456,2592.64747756113,6.02785515320334,939.6756422160312,0.66976168368926,2592.64747756113,,,,2318.04518724853,,,,6492.0,156.0545,434.6753,212.9842,76.35283000000003,10.71619,3.348808,80.3714,5730.481,2733.2974311358703,2662.9724543485,1922.8857938718695,740.0866604766319,70.3249767873723
2000,7,34007608401,34,71193.8664596273,34,1293.0,17.0,99.0,27.0,9.0,1266.0,1.0,157.0,0.0,1266.0,,,,1142.0,,,,4288.0,66.0,319.0,128.0,57.0,1.0,0.0,29.0,3816.0,1315.0,1293.0,1235.0,58.0,22.0
2000,7,34007608402,34,68560.1087941976,34,1157.0,22.0,115.0,15.0,13.0,1142.0,1.0,239.0,0.0,1142.0,,,,994.0,,,,3306.0,85.0,368.0,65.0,43.0,5.0,0.0,17.0,2788.0,1233.0,1157.0,1113.0,44.0,76.0
2000,7,34007608403,34,74301.9433647973,34,1806.0,56.0,375.0,59.0,23.0,1747.0,9.0,210.0,0.0,1747.0,,,,1295.0,,,,6161.0,228.0,1252.0,280.0,121.0,18.0,0.0,120.0,4422.0,1916.0,1806.0,1672.0,134.0,110.0
2000,7,34007608404,34,64498.302687411604,34,2126.0,36.0,385.0,38.0,26.0,2088.0,2.0,536.0,1.0,2088.0,,,,1643.0,,,,6099.0,136.0,1062.0,174.0,101.0,13.0,3.0,52.0,4732.0,2241.0,2126.0,1811.0,315.0,115.0
2000,7,34007608503,34,42419.7474167622,34,1677.84490028137,26.170890992257,512.755604996443,66.8811658691013,22.2937219563671,1610.9637344122698,4.84646129486242,736.662116819087,0.0,1610.9637344122698,,,,1055.5592700210302,,,,3876.2,88.2056,1104.024,201.6128,86.26701,10.66221,0.0,79.48196999999998,2507.559,1819.3615700913501,1677.84490028137,596.114739268077,1081.7301610132902,141.516669809983
2000,7,34007608504,34,39655.3738535093,34,829.1550997186321,2.82910900774296,146.244395003556,14.1188341308987,15.706278043632901,815.036265587733,1.15353870513758,353.337883180913,1.0,815.036265587733,,,,650.440729978966,,,,1888.8,5.794404,345.9761,48.38721,44.73299,3.337785,2.0,19.51803,1467.441,871.638429908649,829.1550997186321,428.885260731923,400.269838986709,42.4833301900175
2000,7,34007608600,34,46302.6049348213,34,1982.4837132725602,11.1157087296146,232.725988550084,58.4363183345882,37.1349935178836,1924.04739493797,6.03615897800455,733.851339673832,1.0,1924.04739493797,,,,1647.114094914,,,,4996.72,46.41221,581.1197,207.5042,126.4339,11.09401,9.002411,117.7401,4104.918,2211.17555505172,1982.4837132725602,1319.73080974715,662.752903525413,228.691841779154
2000,7,34007608700,34,68802.8807207936,34,2203.7605729325896,26.9870685873419,45.0350583452836,27.9982698062235,17.9935153110473,2175.7623031263697,2.9994236115346897,544.721095813486,0.999362817840856,2175.7623031263697,,,,2084.74890025447,,,,6145.478,103.949,134.0667,129.9727,79.96505,12.99519,3.99754,30.00821,5780.496,2273.74151620475,2203.7605729325896,1828.89786621228,374.86270672031,69.9809432721584
2000,7,34007608800,34,62467.3867228662,34,1893.0,40.0,224.0,62.0,14.0,1831.0,2.0,525.0,2.0,1831.0,,,,1551.0,,,,5290.0,143.0,628.0,254.0,80.0,9.0,4.0,64.0,4362.0,2009.0,1893.0,1476.0,417.0,116.0
2000,7,34007608901,34,57128.0683583635,34,1932.0,13.0,94.0,37.0,22.0,1895.0,2.0,515.0,0.0,1895.0,,,,1767.0,,,,5531.0,51.0,309.0,142.0,90.0,9.0,1.0,39.0,5032.0,2023.0,1932.0,1594.0,338.0,91.0
2000,7,34007608903,34,74215.5866900175,34,1141.0,7.0,36.0,12.0,10.0,1129.0,3.0,146.0,0.0,1129.0,,,,1072.0,,,,3592.0,28.0,119.0,58.0,41.0,12.0,0.0,19.0,3373.0,1165.0,1141.0,1118.0,23.0,24.0
2000,7,34007608904,34,68105.3215077604,34,468.42808625091203,1.99756113539834,5.99268340619503,5.99268340619503,0.998780567699172,462.435402844717,0.0,90.8890316606246,0.0,462.435402844717,,,,453.446377735424,,,,1369.328,14.98171,10.98659,16.97927,3.995122,0.9987806,0.0,11.98537,1326.381,482.4110141987,468.42808625091203,425.48052183984703,42.9475644110644,13.9829279477884
2000,7,34007609000,34,46498.035842770994,34,493.197545630383,0.0011952705908746099,277.038357319871,10.0052157262147,12.0013039315537,483.192329904168,2.00010866096281,148.058024954138,0.0,483.192329904168,,,,193.15190802600398,,,,1520.5220000000004,5.005216000000001,851.1124,62.01934,49.00674,3.000326,0.0002173219,44.00587,568.3909,535.2166699598371,493.197545630383,435.15831902280996,58.03922660757321,42.019124329454
2000,7,34007609103,34,58189.619805432696,34,1817.6168681187,10.9966602606774,352.821875940601,47.9821008675902,11.9949155007471,1769.63476725111,0.999474672370526,533.830443385236,0.0,1769.63476725111,,,,1397.8192142385699,,,,4799.15,47.99308,1033.47,177.9272,61.97231,2.999643,1.998949,53.98627,3596.73,1993.5414825081305,1817.6168681187,1456.75407580401,360.862792314696,175.92461438942402
2000,7,34007609201,34,59709.012412590986,34,1608.74058139298,15.2502115539346,380.25782749558,50.602782379933394,21.363944078450306,1558.13779901305,3.06823951470944,406.58257452224603,0.0,1558.13779901305,,,,1145.33405539979,,,,4469.426,55.87574,1050.752,173.2064,89.56951,7.238838,2.0,50.84162,3213.149000000001,1677.23047746413,1608.74058139298,1272.12388711338,336.6166942796,68.4898960711561
2000,7,34007609202,34,55067.056379471396,34,1371.19339378219,21.836309045577803,796.57207302696,52.1953917405227,31.3990280664166,1318.99800204167,5.88303121176726,310.450306232368,0.0,1318.99800204167,,,,475.114774001061,,,,4132.574000000001,76.72885,2474.323,191.3931,135.392,20.59061,0.01371696,72.73113000000002,1352.794,1499.1137583549698,1371.19339378219,1060.2294742524,310.963919529787,127.92036457278799
2000,7,34007609203,34,71782.8229365796,34,1953.06602482484,33.9134794004877,437.170099477461,52.201825879544,23.2370278551331,1900.8641989453,4.04872927352331,326.967119245387,0.0,1900.8641989453,,,,1413.55117059915,,,,5968.0,140.3954,1389.925,215.4005,99.03847,14.17055,0.986283,62.42725,4261.057,2003.6557641809,1953.06602482484,1798.64663863423,154.419386190613,50.589739356056214
2000,7,34007609204,34,58073.66644159349,34,1477.0,15.0,934.0,48.0,34.0,1429.0,5.0,379.0,2.0,1429.0,,,,456.0,,,,4331.0,49.0,3028.0,163.0,124.0,21.0,2.0,57.0,1050.0,1624.0,1477.0,1153.0,324.0,147.0
2000,7,34007609205,34,64277.6542523624,34,1799.0,11.0,244.0,81.0,33.0,1718.0,8.0,342.0,1.0,1718.0,,,,1437.0,,,,6036.0,52.0,805.0,301.0,98.0,19.0,3.0,120.0,4939.0,1880.0,1799.0,1464.0,335.0,81.0
2000,7,34007610300,34,20738.7352724815,34,661.0349868223599,11.0000191498754,434.01928392452993,144.019628622288,14.0008234446423,517.015358200072,9.000229798504831,468.012677217517,0.0,517.015358200072,,,,62.0010149433963,,,,1800.11,86.00025,938.0547,420.0692,43.00289,12.00077,0.0,218.0337,503.0179,870.040961583486,661.0349868223599,127.01032178284201,534.024665039518,209.005974761126
2000,7,34007610400,34,26590.634920634904,34,1252.0,11.0,796.0,442.0,34.0,810.0,5.0,333.0,1.0,810.0,,,,30.0,,,,5723.0,27.0,3410.0,1936.0,187.0,29.0,1.0,1058.0,1011.0,1697.0,1252.0,628.0,624.0,445.0
2000,7,34007610500,34,55481.581485053,34,2109.0,89.0,708.0,354.0,47.0,1755.0,5.0,489.0,0.0,1755.0,,,,941.0,,,,6400.0,444.0,2251.0,1345.0,186.0,15.0,1.0,738.0,2765.0,2216.0,2109.0,1781.0,328.0,107.0
2000,7,34007610600,34,46873.88178615111,34,717.651269349901,42.01969280971621,61.10690382417379,23.0527485974542,19.0063298316945,694.598520752447,0.00632983169450429,522.132223150952,0.0,694.598520752447,,,,574.46489097223,,,,1700.938,70.08721,275.3615,74.22998,27.02673,0.01476961,0.0,34.11605,1294.332,769.675885362047,717.651269349901,152.603443954876,565.047825395025,52.0246160121453
2000,7,34007610800,34,44814.6176185866,34,1006.0,12.0,270.0,130.0,32.0,876.0,28.0,241.0,0.999999999999999,876.0,,,,545.999999999999,,,,2925.0,54.0,788.0,488.0,89.0,57.0,3.0,225.0,1709.0,1053.0,1006.0,840.999999999999,165.0,47.0
2000,7,34007610900,34,49455.843335439014,34,1558.0,6.0,4.0,20.0,7.0,1538.0,2.0,592.0,0.0,1538.0,,,,1521.0,,,,3689.0,27.0,13.0,57.0,27.0,3.0,0.0,22.0,3597.0,1590.0,1558.0,898.0,660.0,32.0
2000,7,34007611000,34,43298.8194140796,34,2252.0,15.0,7.0,31.0,13.0,2221.0,5.0,725.0,0.0,2221.0,,,,2186.0,,,,6447.0,62.0,23.0,110.0,41.0,13.0,0.0,29.0,6279.0,2547.0,2252.0,1480.0,772.0,295.0
2000,7,34007611100,34,45850.488634366,34,1200.77249120252,22.0127377305656,42.0127377305656,38.070057518111,14.0191065958485,1162.70243368441,1.00424591018855,375.2037155384529,0.0,1162.70243368441,,,,1085.65572867234,,,,2979.318,75.03397,94.02972,95.21017,43.09129,2.004246,0.0,40.06581,2725.093,1228.87014713686,1200.77249120252,832.626095451615,368.146395750907,28.0976559343365
2000,7,34007611200,34,58835.766836446,34,1763.0,21.0,100.0,35.0,15.0,1728.0,0.0,472.0,0.0,1728.0,,,,1596.0,,,,4725.0,71.0,232.0,120.0,53.0,3.0,0.0,51.0,4315.0,1808.0,1763.0,1349.0,414.0,45.0
2000,7,34007611300,34,56701.4477678205,34,1584.06845592167,29.4712995486852,99.05631237196958,40.11371327459929,15.554296984028301,1543.95474264707,2.4559416290571,453.436505626989,0.0,1543.95474264707,,,,1402.3287753714499,,,,4770.356,108.4237,446.4069,161.8902,60.3918,6.549178,0.0,72.02705999999998,4076.557,1679.03153224521,1584.06845592167,1043.21784852601,540.850607395659,94.96307632354107
2000,7,34007611400,34,55879.6600234467,34,1715.0,15.0,176.0,43.0,15.0,1672.0,7.0,383.0,0.0,1672.0,,,,1464.0,,,,5135.0,59.0,546.0,146.0,81.0,16.0,0.0,33.0,4400.0,1774.0,1715.0,1589.0,126.0,59.0
2000,7,34007611500,34,63754.222006272,34,1634.7575,5.00458333333333,55.1470833333333,52.02,13.005,1582.7375,4.00041666666667,360.2225,0.0,1582.7375,,,,1513.5825,,,,4876.0,27.02,372.4308,270.0742,69.02583,19.00125,0.0008333333,130.0225,4258.499,1735.83083333333,1634.7575,1484.6070833333301,150.150416666667,101.073333333333
2000,7,34007611600,34,43695.2183352038,34,1935.81821560573,101.149524309681,266.396737835022,100.30104227682502,30.0657906962599,1835.5171733289105,8.0099682873121,952.4545539014321,0.0,1835.5171733289105,,,,1437.94698729465,,,,4188.574000000001,233.6838,541.266,315.1483,79.24721,17.0319,1.0,139.6459,3176.699,2338.01758135197,1935.81821560573,737.353693416983,1198.46452218874,402.199365746242
2000,7,34007611700,34,53401.4142194367,34,1149.79708879671,8.99817765778649,6.99924493228037,25.994178264772202,5.998622617886619,1123.80291053194,1.99946688754175,433.914612804744,4.46009677509611e-05,1123.80291053194,,,,1102.80642036389,,,,2828.505,37.99289,20.99818,83.98271,20.99658,1.999556,0.9998671999999998,27.99418,2717.524000000001,1188.79100470356,1149.79708879671,911.859348043817,237.93774075289505,38.9939159068526
2000,15,34015500100,34,46747.5891830947,34,1829.5700751377399,11.3408476053213,47.3806013821247,36.6092297620547,21.2952403910628,1792.9608453756894,3.0243924933278703,692.6789413366472,1.0108339159094,1792.9608453756894,,,,1711.9739978135199,,,,4541.837,46.03052,127.6567,135.0037,62.89104,6.075837,1.018943,58.98803,4239.176,1958.57263536004,1829.5700751377399,1179.0643744917,650.505700646034,129.002560222309
2000,15,34015500201,34,60061.7677286742,34,967.0,6.0,10.0,7.0,5.0,960.0,2.0,256.0,1.0,960.0,,,,937.0,,,,2603.0,21.0,34.0,26.0,10.0,4.0,1.0,7.0,2526.0,1004.0,967.0,871.0,96.0,37.0
2000,15,34015500202,34,55234.2794759825,34,1834.0,18.0,78.0,24.0,7.0,1810.0,2.0,487.0,0.0,1810.0,,,,1707.0,,,,4959.0,46.0,185.0,79.0,41.0,8.0,1.0,17.0,4661.0,1878.0,1834.0,1407.0,427.0,44.0
2000,15,34015500203,34,66187.23511604441,34,1977.0,25.0,91.0,32.0,12.0,1945.0,2.0,671.0,1.0,1945.0,,,,1819.0,,,,4860.0,73.0,215.0,96.0,42.0,11.0,1.0,30.0,4488.0,2044.0,1977.0,1446.0,531.0,67.0
2000,15,34015500204,34,62689.900575614905,34,1908.1539901404801,19.991136617501105,171.92377491051002,38.9827164041272,11.994681970500698,1869.17127373635,5.9973409852503385,886.606908986176,0.0,1869.17127373635,,,,1664.26212340697,,,,4254.114000000001,49.97784,314.8604,104.9535,31.98582,9.995568,0.9995568,23.98936,3822.305,2002.11233224274,1908.1539901404801,833.630396949798,1074.52359319069,93.9583421022554
2000,15,34015500205,34,54563.37890625,34,1032.0,7.0,89.0,10.0,8.0,1022.0,6.0,289.0,0.0,1022.0,,,,914.0,,,,2690.0,29.0,235.0,35.0,34.0,12.0,0.0,4.0,2376.0,1070.0,1032.0,838.0,194.0,38.0
2000,15,34015500300,34,50941.4721723519,34,1111.0,1.0,0.0,13.0,4.0,1098.0,0.0,246.0,0.0,1098.0,,,,1093.0,,,,3205.0,8.0,3.0,46.0,16.0,8.0,1.0,17.0,3152.0,1165.0,1111.0,941.0,170.0,54.0
2000,15,34015500400,34,42582.9175475687,34,2353.0,5.0,685.0,72.0,44.0,2281.0,10.0,738.0,1.0,2281.0,,,,1552.0,,,,6160.0,20.0,1949.0,268.0,174.0,15.0,6.0,81.0,3915.0,2628.0,2353.0,1422.0,931.0,275.0
2000,15,34015500500,34,63488.012786360996,34,1865.98660106099,6.99994973602729,60.99956198538071,16.999877930352,11.9999138331896,1848.98672313064,2.99997845829741,472.99660359155797,0.0,1848.98672313064,,,,1765.9873191177398,,,,4878.965,32.999759999999995,161.9988,74.99946,51.99963,4.999964,0.9999928,12.99991,4612.9670000000015,1943.98604097672,1865.98660106099,1592.9885613559195,272.998039705064,77.9994399157327
2000,15,34015500600,34,71038.9384520222,34,1900.9413456649,6.99978514628603,63.9980129470573,7.99982023582295,12.9995937118313,1892.94152542908,1.9999456534506697,384.988797825714,0.0,1892.94152542908,,,,1807.9441501081894,,,,5429.8290000000015,34.998909999999995,176.9945,75.99766,56.99821,6.99977,7.180568e-06,12.9996,5140.838,1970.9392551453602,1900.9413456649,1721.94617155604,178.99517410886398,69.9979094804614
2000,15,34015500701,34,59924.073432629004,34,2876.0,20.0,77.0,36.0,13.0,2840.0,7.0,895.0,0.0,2840.0,,,,2726.0,,,,7228.0,70.0,174.0,93.0,65.0,14.0,0.0,28.0,6877.0,2956.0,2876.0,2637.0,239.0,80.0
2000,15,34015500702,34,69544.9797160243,34,1934.0,9.0,35.0,18.0,10.0,1916.0,3.0,352.0,0.0,1916.0,,,,1860.0,,,,5622.0,38.0,101.0,67.0,38.0,10.0,0.0,8.0,5427.0,1986.0,1934.0,1785.0,149.0,52.0
2000,15,34015500703,34,76946.5277777778,34,455.0,4.0,3.0,4.0,2.0,451.0,2.0,71.0,0.0,451.0,,,,439.0,,,,1367.0,14.0,19.0,19.0,8.0,4.0,0.0,4.0,1318.0,469.0,455.0,413.0,42.0,14.0
2000,15,34015500800,34,94089.9159663866,34,844.0,2.0,8.0,1.0,5.0,843.0,0.0,192.0,0.0,843.0,,,,828.0,,,,2317.0,15.0,25.0,17.0,15.0,2.0,0.0,0.0,2260.0,860.0,844.0,750.0,94.0,16.0
2000,15,34015500900,34,68953.1522793404,34,1027.0,8.0,13.0,8.0,4.0,1019.0,4.0,201.0,0.0,1019.0,,,,991.0,,,,2988.0,30.0,46.0,37.0,11.0,8.0,0.0,14.0,2879.0,1045.0,1027.0,951.0,76.0,18.0
2000,15,34015501001,34,45749.056603773606,34,847.0,9.0,112.0,22.0,9.0,825.0,3.0,278.0,1.0,825.0,,,,695.0,,,,2260.0,25.0,303.0,93.0,37.0,6.0,7.0,30.0,1852.0,881.0,847.0,619.0,228.0,34.0
2000,15,34015501002,34,49233.566856195306,34,1696.4383026154098,5.23363280833475,579.95654969542,50.194583644320495,19.0700477040436,1646.2437189710904,4.01556669154564,729.822239199881,0.9999975920881792,1646.2437189710904,,,,1045.99126729324,,,,4200.102,19.4984,1574.3870000000004,206.607,106.2801,10.02334,3.007781,65.15561,2421.75,1829.88190757414,1696.4383026154098,724.9468618249831,971.491440790428,133.443604958726
2000,15,34015501003,34,61537.27681000951,34,1516.8460098595199,11.008863382498904,188.07622508949,33.017283595872804,13.005318029499302,1483.82872626365,4.00265901474966,459.393091013824,1.0,1483.82872626365,,,,1273.73787659303,,,,3867.886,58.02216,478.1396,107.0465,73.01418000000002,7.004432,4.000443,37.01064,3210.695,1608.8876677572598,1516.8460098595199,1092.3696030502,424.47640680931295,92.0416578977446
2000,15,34015501101,34,42916.820276497594,34,1750.2182190515805,11.967304061891198,337.079064409935,47.86921624756471,27.9237094777461,1702.3490028040198,2.99182601547279,732.000098452343,0.997275338490931,1702.3490028040198,,,,1330.3653015469001,,,,3927.27,29.91826,835.7167,157.5695,79.78203,6.980927,0.9972753,64.8229,2909.052,1848.94847756219,1750.2182190515805,1147.86391460306,602.354304448522,98.73025851060221
2000,15,34015501102,34,57223.6641221375,34,1564.2117058106799,37.6918483327875,178.54033420794102,58.5215539903806,26.7810501311911,1505.6901518203,1.9837814911993403,572.320960211011,0.9918907455996708,1505.6901518203,,,,1264.66070063958,,,,3804.893,116.0512,412.6266,192.4268,82.32693,6.9432350000000005,1.983781,99.18907,3085.772,1898.4788870777695,1564.2117058106799,1092.07171090524,472.13999490544296,334.2671812670891
2000,15,34015501103,34,58369.4427050719,34,1593.8778366880802,18.9985438501089,53.9958614687304,27.9978540948973,9.999233605320448,1565.8799825931799,2.9997700815961403,334.974325778235,1.9998467210640904,1565.8799825931799,,,,1477.8867268663598,,,,4686.641,74.99425,171.9868,100.9923,52.99594,5.9995400000000005,2.9997700000000003,34.99732,4342.667,1643.8740047146805,1593.8778366880802,1449.88887277147,143.988963916614,49.9961680266022
2000,15,34015501104,34,62768.618481244295,34,1073.0,11.0,46.0,18.0,5.0,1055.0,2.0,203.0,0.0,1055.0,,,,991.0,,,,3362.0,43.0,181.0,54.0,24.0,11.0,2.0,21.0,3080.0,1098.0,1073.0,944.0,129.0,25.0
2000,15,34015501105,34,53799.6062332112,34,1075.56169738459,29.7663671916652,122.043450304579,24.805416355679498,8.92995229595643,1050.7562810289098,1.98443330845436,487.17776080011805,2.40791182034281e-06,1050.7562810289098,,,,891.008732706758,,,,2434.898,63.5016,304.6128,77.39301999999998,35.71988,2.97666,0.9922191,19.84439,2007.25,1132.11809242586,1075.56169738459,503.05313817501604,572.508559209572,56.556395041273795
2000,15,34015501106,34,71302.7205276176,34,1223.6735797568801,11.996799801538101,422.887193004217,21.9941329694865,12.9965331183329,1201.67944678739,5.998399900769041,258.93092904986304,0.0,1201.67944678739,,,,751.79945422972,,,,3595.041,37.98987,1224.673,80.9784,51.98613,11.9968,0.0,13.99627,2254.399,1265.6623790622698,1223.6735797568801,1057.71784916894,165.955730587943,41.988799305383296
2000,15,34015501107,34,53128.1049562682,34,1706.0,13.0,68.9999999999999,25.0,16.0,1681.0,0.999999999999999,331.0,0.0,1681.0,,,,1586.0,,,,4890.0,43.0,175.0,100.0,50.0,10.0,0.0,11.0,4601.0,1730.0,1706.0,1541.0,165.0,24.0
2000,15,34015501201,34,94874.35082140948,34,1876.64886692936,65.9876532857421,75.98578257146059,15.997006857149598,9.9981292857185,1860.6518600722104,0.99981292857185,160.969881500068,0.0,1860.6518600722104,,,,1709.68010785786,,,,6353.811,248.9534,239.9551,85.98391,44.99158,0.9998129,0.9998129,23.99551,5793.916,1911.64231942938,1876.64886692936,1828.65784635791,47.99102057144879,34.9934525000147
2000,15,34015501202,34,101140.38589487699,34,1517.0,49.0,53.0,11.0,8.0,1506.0,1.0,123.0,0.0,1506.0,,,,1395.0,,,,5110.0,180.0,156.0,58.0,39.0,3.0,0.0,18.0,4714.0,1525.0,1517.0,1495.0,22.0,8.0
2000,15,34015501203,34,66297.3499610288,34,1283.0,9.0,13.0,9.0,4.0,1274.0,1.0,321.0,0.0,1274.0,,,,1246.0,,,,3473.0,48.0,29.0,49.0,24.0,1.0,0.0,13.0,3358.0,1306.0,1283.0,1215.0,68.0,23.0
2000,15,34015501204,34,74974.5290128108,34,1325.0,7.0,43.0,17.0,5.0,1308.0,1.0,165.0,0.0,1308.0,,,,1253.0,,,,4001.0,34.0,149.0,76.0,44.0,3.0,0.0,18.0,3753.0,1341.0,1325.0,1297.0,28.0,16.0
2000,15,34015501205,34,70732.57485029941,34,826.899220828799,25.9968316100953,55.9931757755898,5.99926883309891,8.99890324964836,820.8999519957001,0.0,198.975749631114,0.0,820.8999519957001,,,,730.910919499217,,,,2464.7,97.98806,176.9784,33.99586,33.99586,0.9998781,0.0,6.999147,2147.738,856.895564994294,826.899220828799,719.912259971869,106.986960856931,29.9963441654945
2000,15,34015501206,34,61815.7804092675,34,1520.1007791712,19.0031683899047,113.00682422441002,26.0007311669011,13.0010967503516,1494.1000480042999,3.0,443.02425036888604,1.0,1494.1000480042999,,,,1348.08908050078,,,,4181.3,67.01194,278.0216,96.00414,42.00414,5.000122,1.0,24.00085,3764.262,1549.1044350057098,1520.1007791712,1042.08774002813,478.013039143069,29.0036558345055
2000,15,34015501208,34,72774.3065693431,34,1376.0,24.0,34.0,23.0,10.0,1353.0,3.0,358.0,0.0,1353.0,,,,1282.0,,,,3644.0,88.0,90.0,76.0,27.0,8.0,0.0,9.0,3422.0,1440.0,1376.0,1244.0,132.0,64.0
2000,15,34015501209,34,68464.6062200648,34,2187.25796432144,60.531900649776794,182.05649462381302,47.8921537559143,16.4491698976388,2139.36581056553,3.54565847017386,611.632565323148,1.0,2139.36581056553,,,,1882.87177039883,,,,5960.603,225.5864,486.9198,161.1314,82.62207,9.454023,2.0,52.97667,5101.044,2318.30608869252,2187.25796432144,1450.06430230505,737.193662016397,131.048124371076
2000,15,34015501210,34,87787.1859296483,34,1199.47038172248,48.9783739203345,59.9735190861238,16.9924970744018,8.99602786291857,1182.47788464808,0.999558651435397,96.95718918923349,0.0,1182.47788464808,,,,1063.5304051272599,,,,4115.183,178.921,165.9267,58.97396,27.987640000000006,3.998235,0.9995587,13.99382,3723.356,1207.46685093396,1199.47038172248,1169.4836221794098,29.9867595430619,7.99646921148318
2000,15,34015501212,34,70564.25717850559,34,1336.10613195499,53.0877815105915,93.0096559167375,36.637238532786,9.865824031324301,1299.4688934222,0.939665338492495,268.191259935179,0.0,1299.4688934222,,,,1146.79247457973,,,,4104.817,194.0288,271.9786,136.2135,57.30501999999999,2.349825,0.4700533,39.45359000000001,3539.231,1377.4355183003302,1336.10613195499,1118.1929258347802,217.913206120209,41.3293863453441
2000,15,34015501213,34,70557.41592920371,34,1508.4234863225302,59.933844569074004,105.016824997138,41.370264392812096,11.1381481057571,1467.05322192972,1.06077601007211,302.851550875586,0.0,1467.05322192972,,,,1294.67712029301,,,,4634.0,219.0502,307.0947,153.8125,64.70734,2.65194,0.530388,44.55259,3995.413,1555.09763076571,1508.4234863225302,1262.32345198581,246.100034336729,46.6741444431727
2000,15,34015501301,34,63067.288378766105,34,1386.0,7.0,8.0,14.0,8.0,1372.0,1.0,397.0,1.0,1372.0,,,,1349.0,,,,3667.0,21.0,34.0,48.0,36.0,3.0,1.0,7.0,3565.0,1423.0,1386.0,1121.0,265.0,37.0
2000,15,34015501302,34,49223.097582811104,34,1115.0,4.0,9.0,12.0,8.0,1103.0,2.0,364.0,0.0,1103.0,,,,1080.0,,,,2899.0,17.0,35.0,40.0,26.0,3.0,0.0,5.0,2813.0,1232.0,1115.0,741.0,374.0,117.0
2000,15,34015501303,34,63247.1678681771,34,972.0,7.0,5.0,8.0,7.0,964.0,2.0,281.0,0.0,964.0,,,,943.0,,,,2765.0,20.0,16.0,44.0,27.0,5.0,0.0,9.0,2688.0,998.0,972.0,727.0,245.0,26.0
2000,15,34015501402,34,33440.2280130293,34,1210.0,8.0,464.0,43.0,20.0,1167.0,5.0,470.0,0.0,1167.0,,,,684.0,,,,3307.0,32.0,1342.0,172.0,111.0,11.0,0.0,65.0,1746.0,1332.0,1210.0,595.0,615.0,122.0
2000,15,34015501403,34,52152.5451559934,34,1215.0,12.0,295.0,30.0,16.0,1185.0,2.0,314.0,1.0,1185.0,,,,866.0,,,,3361.0,42.0,901.0,135.0,82.0,5.0,4.0,75.0,2252.0,1263.0,1215.0,883.0,332.0,48.0
2000,15,34015501404,34,38377.5216138329,34,694.0,27.0,63.0,26.0,12.0,668.0,0.0,424.0,0.0,668.0,,,,570.0,,,,4093.0,126.0,392.0,181.0,54.0,7.0,4.0,63.0,3447.0,721.0,694.0,213.0,481.0,27.0
2000,15,34015501405,34,64004.5469203485,34,1460.4593716143,30.563380281690197,182.439869989166,33.854821235103,17.867822318526606,1426.6045503792002,0.940411700975082,455.159263271939,0.470205850487541,1426.6045503792002,,,,1197.6143011917698,,,,3906.0,113.3196,506.4117,112.8494,58.77573,4.231853,4.231853,37.14626,3181.883,1522.99674972915,1460.4593716143,1037.2741061755198,423.185265438787,62.537378114842994
2000,15,34015501406,34,64004.546920348206,34,1645.5406283857,34.4366197183098,205.560130010834,38.145178764897,20.132177681473397,1607.3954496207998,1.05958829902492,512.840736728061,0.529794149512459,1607.3954496207998,,,,1349.3856988082302,,,,4401.0,127.6804,570.5883,127.1506,66.22426999999999,4.768147,4.768147,41.85374,3585.117,1716.00325027085,1645.5406283857,1168.7258938244802,476.814734561213,70.462621885157
2000,15,34015501500,34,58958.9963280294,34,2464.0,17.0,375.0,61.0,35.0,2403.0,9.0,578.0,0.0,2403.0,,,,1976.0,,,,7139.0,47.0,1146.0,234.0,190.0,30.0,2.0,68.0,5656.0,2680.0,2464.0,1952.0,512.0,216.0
2000,15,34015501603,34,50225.4367277375,34,2343.0,20.0,155.0,43.0,21.0,2300.0,2.0,663.0,2.0,2300.0,,,,2109.0,,,,5913.0,65.0,372.0,139.0,73.0,13.0,6.0,47.0,5337.0,2408.0,2343.0,1849.0,494.0,65.0
2000,15,34015501604,34,49642.5691514299,34,2141.0,19.0,307.0,57.0,30.0,2084.0,11.0,597.0,0.0,2084.0,,,,1727.0,,,,5899.0,48.0,851.0,200.0,124.0,22.0,1.0,70.0,4783.0,2356.0,2141.0,1430.0,711.0,215.0
2000,15,34015501605,34,51834.0651021953,34,1310.0,6.0,188.0,21.0,9.0,1289.0,5.0,376.0,0.0,1289.0,,,,1079.0,,,,3436.0,33.0,522.0,78.0,47.0,11.0,0.0,47.0,2776.0,1389.0,1310.0,1183.0,127.0,79.0
